owner,id,price
0xb563f643a659d8326a7a464ac7921a89b2886a28,180,3.0
0x00063ddb30be7bc2292583d5f143e9d6e6228440,8677,14.0
0x00063ddb30be7bc2292583d5f143e9d6e6228440,9447,8.0
0x00063ddb30be7bc2292583d5f143e9d6e6228440,181,10.0
0x2afc91a1c9a94dcdabc5dde6a7ab810668c49583,182,3.0
0x2afc91a1c9a94dcdabc5dde6a7ab810668c49583,183,3.0
0x2afc91a1c9a94dcdabc5dde6a7ab810668c49583,182,3.0
0x2afc91a1c9a94dcdabc5dde6a7ab810668c49583,183,3.0
0x4469adbfca24cf353bb5de6e765707352c6b767d,187,4.69
0x4469adbfca24cf353bb5de6e765707352c6b767d,187,4.69
0x4469adbfca24cf353bb5de6e765707352c6b767d,187,4.69
0xb3abc96cb9a61576c03c955d75b703a890a14aa0,4997,10.0
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,1373,3.9
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,6275,4.9
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,9489,4.0
0xbb9eb595c956927fbc0638414736f30cb030c4c6,200,6.0
0xebdb626c95a25f4e304336b1adcad0521a1bdca1,206,10.0
0x9ba7dbc966718bd15827b2c7119c059cd5e8a517,3264,5.1
0x20624672d2ba9466979c61356bb54b465e0ebfe8,3237,5.0
0xb7a0963162805d797de6dc8b84ea063c066da8af,261,2.69
0x554ee647d41fc226ba337ca4fb4b71f7e712099b,268,100.0
0xdac92c7acec40dce1b3af889355a4b38f1963bd4,270,3.0
0xdac92c7acec40dce1b3af889355a4b38f1963bd4,482,33.0
0x5d584716a59054f348743363e56775fb367f98ce,272,4.5
0x8a758d10108b19560850b1fd5e45f142c8dd5e5f,9316,8.8
0x8a758d10108b19560850b1fd5e45f142c8dd5e5f,5556,3.9
0x8a758d10108b19560850b1fd5e45f142c8dd5e5f,5934,6.5
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,274,10.0
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,4039,3.25
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,3125,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,10.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,2.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,277,1000.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,150.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,100.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,200.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,3125,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,10.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,2.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,277,1000.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,150.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,100.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,200.0
0xf87207204c262ccad00c6ab96848ff3b2a077bed,5420,5.0
0xf87207204c262ccad00c6ab96848ff3b2a077bed,5420,6.0
0xed398207eaee3ec82e3ef0cb43e0653ae6133dd8,305,16.66
0x357e21cd01d0b3e5b0a805c1cd26240606c5e386,661,18.0
0x1ed9c08cd235345c7d429c4b4bbf661d20ff3459,321,44.8
0xfd1012c69ac6d41b7fc3622feb228b780f3e3564,3662,66.0
0xfd1012c69ac6d41b7fc3622feb228b780f3e3564,7508,4.4
0xd87d47b3c1beff62343bec54a740157f4e13a618,335,4.4
0xd87d47b3c1beff62343bec54a740157f4e13a618,335,7.0
0x45082e08f582300d7bea8fdf0a3b6e62a8d1967a,9443,15.0
0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,440,30.0
0xd8c74902076a815a3d543688f9030037f2a494d8,353,9.5
0xd8c74902076a815a3d543688f9030037f2a494d8,2900,9.5
0xed398207eaee3ec82e3ef0cb43e0653ae6133dd8,305,16.66
0x7246cde0c6a2b6b8135ff1558f35c72cfcdb3ffa,365,4.0
0x5b01031fa1e03ea8881c52eecc6898506cf73bd7,385,4.2
0x50ea3292995084b89d5c1a129ab65ccbbe936ee4,421,15.0
0xd9e3c65fde02241fd3ee01714aa7559c7ce1ce70,4999,3.69
0xd9e3c65fde02241fd3ee01714aa7559c7ce1ce70,4999,4.0
0x50ea3292995084b89d5c1a129ab65ccbbe936ee4,421,15.0
0x4955d905336c9751734c62ac56ac4aec0f3053b3,5381,3.5
0x4955d905336c9751734c62ac56ac4aec0f3053b3,9362,5.4
0x4955d905336c9751734c62ac56ac4aec0f3053b3,5381,3.6
0x4955d905336c9751734c62ac56ac4aec0f3053b3,8225,2.56
0x4955d905336c9751734c62ac56ac4aec0f3053b3,1150,6.0
0x60870aaac25601f11f8afbe7131180e36fca4ee9,407,666.0
0x60870aaac25601f11f8afbe7131180e36fca4ee9,407,666.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,3125,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,10.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,2.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,277,1000.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,150.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,100.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,200.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,3125,30.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,10.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,2.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,277,1000.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,275,150.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,417,100.0
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,418,200.0
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,419,3.59
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,6357,4.69
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,5658,3.96
0x50ea3292995084b89d5c1a129ab65ccbbe936ee4,421,15.0
0xc8e03749d2ad194cc906d974bce1c75950eecc60,435,1.949
0xc8e03749d2ad194cc906d974bce1c75950eecc60,435,2.69
0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,440,30.0
0x37cf7dca5f07ed7dbaf5275d3bae5934c74ed74d,499,3.0
0x2ecaf6b220f6b1a09a79397592fa569fda534637,5541,6.969
0x2ecaf6b220f6b1a09a79397592fa569fda534637,4148,9.99
0xb5c1ae5cacbb668ddba20f36f570dc6cfadef0f1,7798,4.2
0xdac92c7acec40dce1b3af889355a4b38f1963bd4,270,3.0
0xdac92c7acec40dce1b3af889355a4b38f1963bd4,482,33.0
0x0ec364efccb98ed3656c280a816631c1663ef0ba,486,5.0
0x0ec364efccb98ed3656c280a816631c1663ef0ba,486,5.0
0x0ec364efccb98ed3656c280a816631c1663ef0ba,486,5.0
0x37cf7dca5f07ed7dbaf5275d3bae5934c74ed74d,499,3.0
0x0df95d14a635058dd9dc7df51e4980b224b50bd2,510,999.0
0xb38babf0cd99b531bb4da992e97f90a25e898b29,1013,666.0
0xb38babf0cd99b531bb4da992e97f90a25e898b29,7175,666.0
0x3f5f58e3131055d7030fd4f11b165a19f54256f6,536,6.0
0xa5cc7f3c81681429b8e4fc074847083446cfdb99,528,5.0
0xa5cc7f3c81681429b8e4fc074847083446cfdb99,528,5.0
0x8ce4c753c441422f7067c9530924936e330cbbd7,531,5.5
0x3f5f58e3131055d7030fd4f11b165a19f54256f6,536,6.0
0xcbf5dd87ed51867a45465ef618bca58c21d586d5,538,3.0
0xcbf5dd87ed51867a45465ef618bca58c21d586d5,538,5.0
0xcbf5dd87ed51867a45465ef618bca58c21d586d5,538,10.0
0x357e21cd01d0b3e5b0a805c1cd26240606c5e386,661,18.0
0x5e60b0e7842ca0142c1b8ca10b1396de61ec086c,548,3.6
0x19e6718a01bb4daedbfb0c7b756f8f30dd416b4b,561,6.66
0x02a5c980029cb470ac89df2e2de1cf453aee6558,572,14.8
0x02a5c980029cb470ac89df2e2de1cf453aee6558,8554,9.8
0x02a5c980029cb470ac89df2e2de1cf453aee6558,9512,9.8
0x76f1815b6bbfb7105ae04fdcbfca1e6be47acb93,585,3.5
0x0048d77cd53479c2e9594d55f058a224041c11ce,5310,1.98
0x0048d77cd53479c2e9594d55f058a224041c11ce,5311,6.8
0x0048d77cd53479c2e9594d55f058a224041c11ce,5311,9.2
0x0048d77cd53479c2e9594d55f058a224041c11ce,595,3.6
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,5733,2.75
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,7941,3.888
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,9109,3.78
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,8954,3.89
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,5429,4.2
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,8277,4.333
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,6282,4.0
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,2501,3.75
0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,2216,2.88
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,607,2.22
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,607,2.62
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,5747,3.8
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,1559,7.77
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,607,3.33
0x92572aae1c9c4ba92011a6a56579c79dbb272cd8,607,4.44
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.2
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.6
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.3
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.65
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,8050,3.5
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.5
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.74
0x3b7b25dd535d8d5ad7c9934ad5a24e7c91c74249,6627,6.0
0x3b7b25dd535d8d5ad7c9934ad5a24e7c91c74249,9701,7.77
0x3b7b25dd535d8d5ad7c9934ad5a24e7c91c74249,7935,2.6
0x3b7b25dd535d8d5ad7c9934ad5a24e7c91c74249,5405,3.6
0x3b7b25dd535d8d5ad7c9934ad5a24e7c91c74249,2032,2.4
0x0e48708f755a451b18f1506f0132bb0483b33ffd,666,66.6
0x357e21cd01d0b3e5b0a805c1cd26240606c5e386,661,18.0
0xf005bc919b57dc1a95070a614c0d51a2897d11ff,662,13.0
0xf005bc919b57dc1a95070a614c0d51a2897d11ff,662,13.0
0x0e48708f755a451b18f1506f0132bb0483b33ffd,666,66.6
0x0e48708f755a451b18f1506f0132bb0483b33ffd,666,66.6
0x9f1c470eec931558bc46971e3d014ce0195621b7,1092,4.0
0x7f1796071eb91aebda10a03115fa3cd95efdb25f,689,3.69
0xc1a2c205ab558d5b253453836ce4762c7e0eb08f,709,6.66
0xc1a2c205ab558d5b253453836ce4762c7e0eb08f,709,6.66
0xc1a2c205ab558d5b253453836ce4762c7e0eb08f,709,6.66
0xa2a13330a450c376f229bc8c96bcc840608761db,710,20.0
0xa2a13330a450c376f229bc8c96bcc840608761db,4061,6.0
0x2755f9fe42ec40d4469bebf5a8a468cbdb3cafd9,713,2.55
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,714,7.99
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,4020,6.499
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,4711,5.99
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,7871,5.499
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,8175,4.99
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,8648,4.499
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,8934,3.99
0xfb29cc23d5d7b705a0ab93d7a7cad6a01e52be94,1981,2.9
0xfb29cc23d5d7b705a0ab93d7a7cad6a01e52be94,1981,3.33
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,735,3.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,5979,7.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,92,5.0
0x8a0473179492147c785be2dd0b65f320aa4650ec,3900,9999.0
0x8a0473179492147c785be2dd0b65f320aa4650ec,4656,9999.0
0x8a0473179492147c785be2dd0b65f320aa4650ec,5525,9999.0
0x8a0473179492147c785be2dd0b65f320aa4650ec,740,8888.0
0x8a0473179492147c785be2dd0b65f320aa4650ec,8528,9999.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x027d366a5435391bb0accf5390ccc5ea5b604a19,756,3.0
0x027d366a5435391bb0accf5390ccc5ea5b604a19,756,3.0
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,3166,2.5
0x2a887be9b1e9f9e8c2e25ebf83477b323c4f639c,8950,2.49
0x654c57c9a393ae2708c6f211ac795944347e5543,776,66.0
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,8122,3.0
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,5401,2.35
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,5994,2.29
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,2914,4.0
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,5994,2.5
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,5401,2.39
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,5401,2.4
0x05f0c52fa5db3d20470b2565ed77a13c63e00450,2914,5.0
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,1.5
0x4d0fac97e1df6921e7266da5d632fd414d67e08d,789,2.0
0x96157cd752dd8c586a7249244227f730824d92ef,6676,3.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,809,7.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,807,10.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,809,7.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,807,10.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,809,7.0
0x50b6a9ba0b1ca77ce67c22b30afc0a5bbbdb5a18,807,10.0
0xdb1312a9c8bf5ff3579c016f82a932e2bb48453f,1549,66.0
0xdb1312a9c8bf5ff3579c016f82a932e2bb48453f,1549,66.0
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,419,3.59
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,6357,4.69
0x3c6cf50343d972db4373a3e8482c9681efbda6f6,5658,3.96
0x2cb451b13cd12ac6f1f857de9835f59b32709345,856,666.0
0x75479b52c8ccbd74716fb3ea17074aaef14c66a2,863,20.0
0x75479b52c8ccbd74716fb3ea17074aaef14c66a2,863,10.0
0x75479b52c8ccbd74716fb3ea17074aaef14c66a2,863,20.0
0x75479b52c8ccbd74716fb3ea17074aaef14c66a2,863,10.0
0xeea5e23c7a42bfbf2c5bf0228e82f2f2dddc9fd3,3118,4.0
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,6487,9.0
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,6743,6.36
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,4642,3.6
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,5665,2.99
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,5665,3.6
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,5991,5.0
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,3566,6.3
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,7674,5.8
0x2d0a51e142bf3f156a978175c05ec74a25bb4e4f,9574,2.99
0x37cf7dca5f07ed7dbaf5275d3bae5934c74ed74d,499,3.0
0x37cf7dca5f07ed7dbaf5275d3bae5934c74ed74d,499,3.0
0x1ad37a71e445562ce1a8d57a90facf5a4bb4d0c4,903,5.0
0xb4103329230db58ea6e2480e4022b577833600df,911,3.15
0xb4103329230db58ea6e2480e4022b577833600df,911,3.5
0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,5941,6.0
0x58b5cdd4e7eba4e17f8b229a2d37831cd22795f1,931,1.98
0x58b5cdd4e7eba4e17f8b229a2d37831cd22795f1,931,1.98
0x58b5cdd4e7eba4e17f8b229a2d37831cd22795f1,931,1.98
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,735,3.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,5979,7.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,92,5.0
0xe4db09e23c64f7d3d343fdb24f8ec0f41754a9f1,982,666666666.0
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.2
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.6
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.3
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.65
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,8050,3.5
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6395,3.5
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,6167,2.74
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,735,3.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,5979,7.0
0x21938a693771d5dbe7fce8d1ed6fe6a6efaf6435,92,5.0
0xb38babf0cd99b531bb4da992e97f90a25e898b29,1013,666.0
0xb38babf0cd99b531bb4da992e97f90a25e898b29,7175,666.0
0xc72190709000ee1060c13afbc8bc45c2c1aba900,1020,2.65
0x26f755132d69da9e2c2b27cf80e65ae0fa79bf15,1077,4.0
0x26f755132d69da9e2c2b27cf80e65ae0fa79bf15,3115,11.0
0xaf8738a35eb57a2c69eefd4ed48947ab45fcf765,3459,3.5
0xaf8738a35eb57a2c69eefd4ed48947ab45fcf765,4848,4.0
0xaf8738a35eb57a2c69eefd4ed48947ab45fcf765,1078,10.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0xb41b637146a83c5b7d4448e9142025fe188fb777,1087,7.0
0x9f1c470eec931558bc46971e3d014ce0195621b7,1092,4.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x22ad5058f5dc0f97c6083fd098ceca1126bd2f39,1109,5.69
0x22ad5058f5dc0f97c6083fd098ceca1126bd2f39,1109,5.69
0x22ad5058f5dc0f97c6083fd098ceca1126bd2f39,1109,5.69
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,7210,5.88
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,8730,2.99
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,5353,2.99
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,9361,2.49
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,8762,2.44
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,1114,6.5
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,2009,8.0
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,2211,9.0
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,6659,2.35
0xeeadc5701b5fd25fbcc7fbf04b048cdb1fff1c65,4592,6.66
0x838ed32f2f1bb4d50ff19a8b1391bc31478caf5d,7773,17.0
0x838ed32f2f1bb4d50ff19a8b1391bc31478caf5d,9520,5.0
0x838ed32f2f1bb4d50ff19a8b1391bc31478caf5d,1115,5.0
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1126,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1127,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1128,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1126,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1127,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1128,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1126,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1127,6.66
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,1128,6.66
0x4955d905336c9751734c62ac56ac4aec0f3053b3,5381,3.5
0x4955d905336c9751734c62ac56ac4aec0f3053b3,9362,5.4
0x4955d905336c9751734c62ac56ac4aec0f3053b3,5381,3.6
0x4955d905336c9751734c62ac56ac4aec0f3053b3,8225,2.56
0x4955d905336c9751734c62ac56ac4aec0f3053b3,1150,6.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x380e5b655d459a0cfa6fa2dfbbe586bf40dcfd7f,6666,6666.0
0x536122207cde9c0b261ce01e9af0ee2743c790ba,1165,11.0
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,1373,3.9
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,6275,4.9
0x54efa973a1f9d025017a35ba9f1d222f30aad03f,9489,4.0
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,9519,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,4065,3.33
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,1170,3.33
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,5404,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,1221,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,5116,4.5
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,3611,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,8900,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,1170,4.5
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,5116,8.88
0x17c6c0ef0c5ca80fa586f6bf44ea5e2af546d145,1170,8.88
0xdc3ab40d6e0fd0eefa79c8125ff4eb41bb16b4d2,1173,2.75
0xdc3ab40d6e0fd0eefa79c8125ff4eb41bb16b4d2,1173,3.5
0xdc3ab40d6e0fd0eefa79c8125ff4eb41bb16b4d2,1173,2.75
0xdc3ab40d6e0fd0eefa79c8125ff4eb41bb16b4d2,1173,3.5
0xdc3ab40d6e0fd0eefa79c8125ff4eb41bb16b4d2,1173,2.75
